id,zona,pais,tipo_prod,presentacion,prioridad,fecha_ped,id_ped,fecha_env,unids,precio_unit,cost_unit,venta_total,cost_total
A598,America Del Sur,Argentina,Bebida Bolt,Uva,Critica,1/09/2021,940079343,13/10/2021,2541,38.78,31.79,98539.98,80778.39
A599,Asia,South Korea,Bebida Bolt,Fresa,Alta,30/05/2022,941685664,19/07/2022,3339,51.2,31.79,170956.8,106146.81
A600,Europa,Sweden,Bebida Bolt,Uva,Baja,25/02/2021,945736443,18/03/2021,5517,49.63,31.79,273808.71,175385.43
A601,America Del Norte,Canadá,Bebida Bolt,Naranja,Media,24/03/2023,961049926,7/04/2023,5519,47.45,31.79,261876.55,175449.01
A602,America Del Norte,Canadá,Bebida Bolt,Nuevo Mango,Alta,17/03/2023,967345178,27/04/2023,5211,47.45,31.79,247261.95,165657.69
A603,America Del Sur,Argentina,Bebida Bolt,Fresa,Baja,8/08/2021,967977750,20/09/2021,4465,38.78,31.79,173152.7,141942.35
A604,Europa,Macedonia,Bebida Bolt,Naranja,Baja,25/12/2021,115831792,15/01/2022,4839,49.63,31.79,240159.57,153831.81
A605,America Del Sur,Colombia,Bebida Bolt,Nuevo Mango,Critica,26/03/2021,116113746,9/04/2021,5325,38.78,31.79,206503.5,169281.75
A606,Europa,Poland,Bebida Bolt,Nuevo Mango,Media,13/02/2023,121176040,28/02/2023,5908,49.63,31.79,293214.04,187815.32
A607,Centroamerica y Caribe,Guatemala,Bebida Bolt,Nuevo Mango,Alta,23/07/2022,121239984,21/08/2022,7632,49.63,31.79,378776.16,242621.28
A608,Asia,Indonesia,Bebida Bolt,Nuevo Mango,Baja,16/02/2021,128816258,17/02/2021,8169,51.2,31.79,418252.8,259692.51
A609,Asia,Taiwan,Bebida Bolt,Fresa,Media,14/01/2021,136167657,27/01/2021,8263,51.2,31.79,423065.6,262680.77
A610,America Del Norte,Canadá,Bebida Bolt,Uva,Alta,10/11/2021,144708669,11/12/2021,7888,47.45,31.79,374285.6,250759.52
A611,Europa,Norway,Bebida Bolt,Naranja,Baja,11/08/2021,146849286,31/08/2021,6659,49.63,31.79,330486.17,211689.61
A612,Europa,Germany,Bebida Bolt,Nuevo Mango,Media,23/06/2022,150160205,30/06/2022,6229,49.63,31.79,309145.27,198019.91
A613,Centroamerica y Caribe,The Bahamas,Bebida Bolt,Fresa,Baja,31/05/2021,152694785,24/06/2021,4835,49.63,31.79,239961.05,153704.65
A614,America Del Sur,Argentina,Bebida Bolt,Naranja,Media,19/04/2022,152819240,24/05/2022,4552,38.78,31.79,176526.56,144708.08
A615,Asia,India,Bebida Bolt,Nuevo Mango,Alta,26/11/2022,156183803,3/01/2023,4767,51.2,31.79,244070.4,151542.93
A616,Europa,Germany,Bebida Bolt,Fresa,Alta,19/02/2021,160264194,5/03/2021,4549,49.63,31.79,225766.87,144612.71
A617,Europa,Greece,Bebida Bolt,Uva,Media,12/03/2023,162745130,27/03/2023,4239,49.63,31.79,210381.57,134757.81
A618,Europa,Georgia,Bebida Bolt,Naranja,Alta,11/11/2021,187923991,23/12/2021,5487,49.63,31.79,272319.81,174431.73
A619,America Del Sur,Bolivia,Bebida Bolt,Nuevo Mango,Alta,15/01/2022,193923556,26/01/2022,7430,38.78,31.79,288135.4,236199.7
A620,Australia y Oceania,Papua New Guinea,Bebida Bolt,Fresa,Alta,18/01/2023,200081908,18/01/2023,8175,49.63,31.79,405725.25,259883.25
A621,Europa,Cyprus,Bebida Bolt,Naranja,Critica,6/11/2021,203154218,19/11/2021,8268,49.63,31.79,410340.84,262839.72
A622,Asia,Taiwan,Bebida Bolt,Nuevo Mango,Critica,12/08/2022,207990348,28/08/2022,8217,51.2,31.79,420710.4,261218.43
A623,Europa,Spain,Bebida Bolt,Fresa,Alta,24/06/2022,211913239,5/07/2022,6671,49.63,31.79,331081.73,212071.09
A624,America Del Sur,Bolivia,Bebida Bolt,Naranja,Alta,4/03/2022,246557939,22/04/2022,6678,38.78,31.79,258972.84,212293.62
A625,Europa,Cyprus,Bebida Bolt,Nuevo Mango,Media,10/09/2022,271128261,13/10/2022,7025,49.63,31.79,348650.75,223324.75
A626,Europa,Italy,Bebida Bolt,Fresa,Baja,11/01/2021,289702451,24/01/2021,6819,49.63,31.79,338426.97,216776.01
A627,Australia y Oceania,Fiji,Bebida Bolt,Uva,Baja,15/01/2021,305997836,15/02/2021,5811,49.63,31.79,288399.93,184731.69
A628,Europa,San Marino,Bebida Bolt,Fresa,Media,18/04/2022,310959708,20/05/2022,4783,49.63,31.79,237380.29,152051.57
A629,America Del Sur,Colombia,Bebida Bolt,Uva,Alta,1/03/2023,314270627,20/03/2023,5168,38.78,31.79,200415.04,164290.72
A630,America Del Sur,Colombia,Bebida Bolt,Naranja,Media,12/03/2022,335351932,21/04/2022,5843,38.78,31.79,226591.54,185748.97
A631,Asia,Brunei,Bebida Bolt,Nuevo Mango,Baja,7/02/2023,336541545,26/03/2023,6109,51.2,31.79,312780.8,194205.11
A632,America Del Sur,Colombia,Bebida Bolt,Fresa,Baja,7/11/2022,345530164,15/11/2022,6196,38.78,31.79,240280.88,196970.84
A633,Europa,Switzerland,Bebida Bolt,Naranja,Alta,2/02/2022,345889794,2/03/2022,8264,49.63,31.79,410142.32,262712.56
A634,Australia y Oceania,Tuvalu,Bebida Bolt,Nuevo Mango,Baja,22/01/2023,351650750,14/02/2023,8104,49.63,31.79,402201.52,257626.16
A635,Centroamerica y Caribe,Panama,Bebida Bolt,Nuevo Mango,Baja,1/04/2022,372393023,20/04/2022,6071,49.63,31.79,301303.73,192997.09
A636,America Del Norte,Greenland,Bebida Bolt,Nuevo Mango,Critica,15/08/2022,395414102,12/09/2022,3670,47.45,31.79,174141.5,116669.3
A637,Centroamerica y Caribe,Jamaica,Bebida Bolt,Nuevo Mango,Alta,30/09/2022,401447999,5/10/2022,3315,49.63,31.79,164523.45,105383.85
A638,Europa,Belarus,Bebida Bolt,Fresa,Alta,12/11/2020,422283828,2/12/2020,4844,49.63,31.79,240407.72,153990.76
A639,America Del Sur,Colombia,Bebida Bolt,Uva,Media,27/04/2022,422620713,13/05/2022,5429,38.78,31.79,210536.62,172587.91
A640,Europa,Switzerland,Bebida Bolt,Fresa,Baja,18/09/2020,435887134,27/10/2020,4840,49.63,31.79,240209.2,153863.6
A641,America Del Sur,Argentina,Bebida Bolt,Naranja,Media,24/07/2022,469912993,30/08/2022,4374,38.78,31.79,169623.72,139049.46
A642,Europa,Italy,Bebida Bolt,Nuevo Mango,Alta,30/08/2021,477304303,31/08/2021,3771,49.63,31.79,187154.73,119880.09
A643,Europa,Finland,Bebida Bolt,Nuevo Mango,Critica,23/03/2021,494225394,2/05/2021,3884,49.63,31.79,192762.92,123472.36
A644,America Del Norte,Mexico,Bebida Bolt,Nuevo Mango,Media,16/11/2022,506900441,16/11/2022,5419,47.45,31.79,257131.55,172270.01
A645,Asia,Japan,Bebida Bolt,Nuevo Mango,Media,29/08/2022,516876542,29/09/2022,5056,51.2,31.79,258867.2,160730.24
A646,America Del Sur,Argentina,Bebida Bolt,Fresa,Baja,12/12/2021,521885192,28/12/2021,3374,38.78,31.79,130843.72,107259.46
A647,America Del Sur,Argentina,Bebida Bolt,Uva,Baja,19/04/2022,526523911,24/05/2022,3732,38.78,31.79,144726.96,118640.28
A648,Europa,Romania,Bebida Bolt,Naranja,Alta,6/07/2021,536287581,5/08/2021,4235,49.63,31.79,210183.05,134630.65
A649,America Del Sur,Colombia,Bebida Bolt,Nuevo Mango,Media,21/10/2020,540352094,5/11/2020,6047,38.78,31.79,234502.66,192234.13
A650,Centroamerica y Caribe,Costa Rica,Bebida Bolt,Fresa,Baja,25/07/2022,540324628,2/09/2022,6956,49.63,31.79,345226.28,221131.24
A651,America Del Norte,Canadá,Bebida Bolt,Naranja,Alta,23/07/2021,562583100,1/09/2021,7783,47.45,31.79,369303.35,247421.57
A652,Centroamerica y Caribe,Grenada,Bebida Bolt,Nuevo Mango,Baja,5/08/2022,565477311,30/08/2022,7425,49.63,31.79,368502.75,236040.75
A653,America Del Sur,Colombia,Bebida Bolt,Fresa,Critica,27/12/2020,572249782,27/12/2020,5030,38.78,31.79,195063.4,159903.7
A654,Europa,Austria,Bebida Bolt,Uva,Media,23/11/2020,574051368,7/12/2020,5046,49.63,31.79,250432.98,160412.34
A655,America Del Sur,Colombia,Bebida Bolt,Naranja,Alta,3/07/2021,579580581,20/07/2021,5489,38.78,31.79,212863.42,174495.31
A656,Europa,Liechtenstein,Bebida Bolt,Nuevo Mango,Media,17/10/2021,583977258,1/12/2021,5552,49.63,31.79,275545.76,176498.08
A657,Europa,Spain,Bebida Bolt,Fresa,Alta,29/03/2022,623535764,9/04/2022,5918,49.63,31.79,293710.34,188133.22
A658,America Del Norte,Canadá,Bebida Bolt,Naranja,Media,31/05/2023,632386195,20/07/2023,7070,47.45,31.79,335471.5,224755.3
A659,Asia,China,Bebida Bolt,Nuevo Mango,Baja,6/09/2022,632866847,20/09/2022,7153,51.2,31.79,366233.6,227393.87
A660,America Del Sur,Bolivia,Bebida Bolt,Fresa,Critica,5/03/2021,643387544,28/03/2021,7109,38.78,31.79,275687.02,225995.11
A661,America Del Sur,Chile,Bebida Bolt,Naranja,Alta,3/03/2022,670916020,10/03/2022,6619,38.78,31.79,256684.82,210418.01
A662,America Del Sur,Chile,Bebida Bolt,Nuevo Mango,Baja,13/06/2023,679107701,15/06/2023,6752,38.78,31.79,261842.56,214646.08
A663,America Del Norte,Canadá,Bebida Bolt,Fresa,Baja,30/11/2021,695057189,14/12/2021,6761,47.45,31.79,320809.45,214932.19
A664,Centroamerica y Caribe,Saint Kitts and Nevis ,Bebida Bolt,Uva,Alta,30/05/2022,707739102,5/06/2022,5466,49.63,31.79,271277.58,173764.14
A665,Europa,Portugal,Bebida Bolt,Fresa,Media,29/12/2020,727281463,16/02/2021,4600,49.63,31.79,228298,146234
A666,Europa,Austria,Bebida Bolt,Uva,Critica,16/09/2022,731539952,17/09/2022,3231,49.63,31.79,160354.53,102713.49
A667,Centroamerica y Caribe,Guatemala,Bebida Bolt,Naranja,Critica,3/02/2021,813131034,6/02/2021,3884,49.63,31.79,192762.92,123472.36
A668,Europa,Hungary,Bebida Bolt,Nuevo Mango,Baja,19/05/2021,814142549,22/06/2021,4454,49.63,31.79,221052.02,141592.66
A669,Asia,Thailand,Bebida Bolt,Fresa,Baja,13/06/2022,829201543,23/06/2022,4990,51.2,31.79,255488,158632.1
A670,Europa,Romania,Bebida Bolt,Naranja,Baja,13/06/2023,830754220,15/06/2023,4079,49.63,31.79,202440.77,129671.41
A671,Europa,Poland,Bebida Bolt,Nuevo Mango,Critica,7/02/2021,838085019,26/02/2021,3730,49.63,31.79,185119.9,118576.7
A672,Centroamerica y Caribe,Haiti,Bebida Bolt,Nuevo Mango,Baja,1/10/2022,852058255,6/10/2022,4414,49.63,31.79,219066.82,140321.06
A673,America Del Sur,Colombia,Bebida Bolt,Nuevo Mango,Baja,1/06/2023,868652760,16/07/2023,6153,38.78,31.79,238613.34,195603.87
A674,Asia,Uzbekistan,Bebida Bolt,Nuevo Mango,Critica,31/08/2022,879757964,5/10/2022,5628,51.2,31.79,288153.6,178914.12
A675,Centroamerica y Caribe,Belize,Bebida Bolt,Fresa,Media,7/08/2022,890339171,17/09/2022,4653,49.63,31.79,230928.39,147918.87
A676,America Del Sur,Argentina,Bebida Bolt,Uva,Baja,3/12/2022,892692220,17/12/2022,2835,38.78,31.79,109941.3,90124.65
A677,Asia,Nepal,Bebida Bolt,Naranja,Baja,1/01/2022,897720181,8/01/2022,2802,51.2,31.79,143462.4,89075.58
A678,America Del Norte,Canadá,Bebida Bolt,Nuevo Mango,Media,16/12/2022,914382064,12/01/2023,3082,47.45,31.79,146240.9,97976.78
A679,America Del Sur,Argentina,Bebida Bolt,Fresa,Media,3/06/2023,917417895,5/06/2023,3583,38.78,31.79,138948.74,113903.57
A680,America Del Sur,Argentina,Bebida Bolt,Fresa,Alta,8/11/2022,927084577,22/11/2022,4086,38.78,31.79,158455.08,129893.94
A681,America Del Sur,Argentina,Bebida Bolt,Naranja,Critica,6/02/2021,938801753,17/02/2021,4593,38.78,31.79,178116.54,146011.47
A682,Asia,Philippines,Bebida Bolt,Nuevo Mango,Critica,16/09/2022,939389693,23/09/2022,3772,51.2,31.79,193126.4,119911.88
A683,Europa,Portugal,Bebida Bolt,Fresa,Media,28/12/2020,939460504,30/12/2020,3625,49.63,31.79,179908.75,115238.75
A684,America Del Norte,Canada,Bebida Bolt,Uva,Media,11/09/2021,940079343,23/10/2021,2696,47.45,31.79,127925.2,85705.84
A685,America Del Sur,Argentina,Bebida Bolt,Fresa,Critica,9/06/2022,941685664,29/07/2022,3147,38.78,31.79,122040.66,100043.13
A686,Asia,South Korea,Bebida Bolt,Uva,Alta,7/03/2021,945736443,28/03/2021,5451,51.2,31.79,279091.2,173287.29
A687,Europa,Sweden,Bebida Bolt,Naranja,Baja,3/04/2023,961049926,17/04/2023,5519,49.63,31.79,273907.97,175449.01
A688,America Del Norte,Canadá,Bebida Bolt,Nuevo Mango,Media,27/03/2023,967345178,7/05/2023,5324,47.45,31.79,252623.8,169249.96
A689,America Del Norte,Canadá,Bebida Bolt,Fresa,Alta,18/08/2021,967977750,30/09/2021,4642,47.45,31.79,220262.9,147569.18
A690,America Del Sur,Argentina,Bebida Bolt,Naranja,Baja,4/01/2022,115831792,25/01/2022,4673,38.78,31.79,181218.94,148554.67
A691,Europa,Macedonia,Bebida Bolt,Nuevo Mango,Baja,5/04/2021,116113746,19/04/2021,5143,49.63,31.79,255247.09,163495.97
A692,America Del Sur,Colombia,Bebida Bolt,Nuevo Mango,Critica,23/02/2023,121176040,10/03/2023,5673,38.78,31.79,219998.94,180344.67
A693,Europa,Poland,Bebida Bolt,Nuevo Mango,Media,2/08/2022,121239984,31/08/2022,7040,49.63,31.79,349395.2,223801.6
A694,Centroamerica y Caribe,Guatemala,Bebida Bolt,Nuevo Mango,Alta,26/02/2021,128816258,27/02/2021,8111,49.63,31.79,402548.93,257848.69
A695,Asia,Indonesia,Bebida Bolt,Fresa,Baja,24/01/2021,136167657,6/02/2021,8187,51.2,31.79,419174.4,260264.73
A696,Asia,Taiwan,Bebida Bolt,Uva,Media,20/11/2021,144708669,21/12/2021,8151,51.2,31.79,417331.2,259120.29
A697,America Del Norte,Canadá,Bebida Bolt,Naranja,Alta,21/08/2021,146849286,10/09/2021,7210,47.45,31.79,342114.5,229205.9
A698,Europa,Norway,Bebida Bolt,Nuevo Mango,Baja,3/07/2022,150160205,10/07/2022,6372,49.63,31.79,316242.36,202565.88
A699,Europa,Germany,Bebida Bolt,Fresa,Media,10/06/2021,152694785,4/07/2021,5164,49.63,31.79,256289.32,164163.56
A700,Centroamerica y Caribe,The Bahamas,Bebida Bolt,Uva,Baja,29/04/2022,152819240,3/06/2022,4654,49.63,31.79,230978.02,147950.66
A701,America Del Sur,Argentina,Bebida Bolt,Naranja,Media,6/12/2022,156183803,13/01/2023,4652,38.78,31.79,180404.56,147887.08
A702,Asia,India,Bebida Bolt,Nuevo Mango,Alta,1/03/2021,160264194,15/03/2021,4596,51.2,31.79,235315.2,146106.84
A703,Europa,Germany,Bebida Bolt,Fresa,Alta,22/03/2023,162745130,6/04/2023,4509,49.63,31.79,223781.67,143341.11
A704,Europa,Greece,Bebida Bolt,Naranja,Media,21/11/2021,187923991,2/01/2022,4328,49.63,31.79,214798.64,137587.12
A705,Europa,Georgia,Bebida Bolt,Nuevo Mango,Alta,25/01/2022,193923556,5/02/2022,6877,49.63,31.79,341305.51,218619.83
A706,America Del Sur,Paraguay,Bebida Bolt,Nuevo Mango,Alta,28/01/2023,200081908,28/01/2023,8013,38.78,31.79,310744.14,254733.27
A707,Australia y Oceania,Papua New Guinea,Bebida Bolt,Nuevo Mango,Alta,16/11/2021,203154218,29/11/2021,8179,49.63,31.79,405923.77,260010.41
A708,Europa,Cyprus,Bebida Bolt,Nuevo Mango,Critica,22/08/2022,207990348,7/09/2022,8257,49.63,31.79,409794.91,262490.03
A709,Asia,Taiwan,Bebida Bolt,Fresa,Critica,4/07/2022,211913239,15/07/2022,6774,51.2,31.79,346828.8,215345.46
A710,Europa,Spain,Bebida Bolt,Uva,Alta,14/03/2022,246557939,2/05/2022,6677,49.63,31.79,331379.51,212261.83
A711,America Del Sur,Chile,Bebida Bolt,Naranja,Alta,20/09/2022,271128261,23/10/2022,6812,38.78,31.79,264169.36,216553.48
A712,Europa,Cyprus,Bebida Bolt,Nuevo Mango,Media,21/01/2021,289702451,3/02/2021,6869,49.63,31.79,340908.47,218365.51
A713,Europa,Italy,Bebida Bolt,Fresa,Baja,25/01/2021,305997836,25/02/2021,5937,49.63,31.79,294653.31,188737.23
A714,Australia y Oceania,Fiji,Bebida Bolt,Uva,Baja,28/04/2022,310959708,30/05/2022,5113,49.63,31.79,253758.19,162542.27
A715,Europa,San Marino,Bebida Bolt,Naranja,Media,11/03/2023,314270627,30/03/2023,5001,49.63,31.79,248199.63,158981.79
A716,America Del Sur,Colombia,Bebida Bolt,Nuevo Mango,Alta,22/03/2022,335351932,1/05/2022,5628,38.78,31.79,218253.84,178914.12
A717,America Del Sur,Colombia,Bebida Bolt,Fresa,Media,17/02/2023,336541545,5/04/2023,5860,38.78,31.79,227250.8,186289.4
A718,Asia,Brunei,Bebida Bolt,Naranja,Baja,17/11/2022,345530164,25/11/2022,6141,51.2,31.79,314419.2,195222.39
A719,America Del Sur,Chile,Bebida Bolt,Nuevo Mango,Baja,12/02/2022,345889794,12/03/2022,6922,38.78,31.79,268435.16,220050.38
A720,Europa,Switzerland,Bebida Bolt,Fresa,Alta,1/02/2023,351650750,24/02/2023,8153,49.63,31.79,404633.39,259183.87
A721,Australia y Oceania,Tuvalu,Bebida Bolt,Uva,Baja,11/04/2022,372393023,30/04/2022,7980,49.63,31.79,396047.4,253684.2
A722,Centroamerica y Caribe,Panama,Bebida Bolt,Naranja,Baja,25/08/2022,395414102,22/09/2022,5318,49.63,31.79,263932.34,169059.22
A723,America Del Norte,Greenland,Bebida Bolt,Nuevo Mango,Critica,10/10/2022,401447999,15/10/2022,3406,47.45,31.79,161614.7,108276.74
A724,Centroamerica y Caribe,Jamaica,Bebida Bolt,Fresa,Alta,22/11/2020,422283828,12/12/2020,4603,49.63,31.79,228446.89,146329.37
A725,Europa,Belarus,Bebida Bolt,Naranja,Alta,7/05/2022,422620713,23/05/2022,4866,49.63,31.79,241499.58,154690.14
A726,America Del Sur,Colombia,Bebida Bolt,Nuevo Mango,Media,28/09/2020,435887134,6/11/2020,4963,38.78,31.79,192465.14,157773.77
A727,Europa,Switzerland,Bebida Bolt,Fresa,Baja,3/08/2022,469912993,9/09/2022,4592,49.63,31.79,227900.96,145979.68
A728,America Del Sur,Argentina,Bebida Bolt,Naranja,Media,9/09/2021,477304303,10/09/2021,3972,38.78,31.79,154034.16,126269.88
A729,Europa,Italy,Bebida Bolt,Nuevo Mango,Alta,2/04/2021,494225394,12/05/2021,3865,49.63,31.79,191819.95,122868.35
A730,Europa,Finland,Bebida Bolt,Fresa,Critica,26/11/2022,506900441,26/11/2022,5020,49.63,31.79,249142.6,159585.8
A731,America Del Norte,Mexico,Bebida Bolt,Uva,Media,8/09/2022,516876542,9/10/2022,5248,47.45,31.79,249017.6,166833.92
A732,Asia,Japan,Bebida Bolt,Fresa,Media,22/12/2021,521885192,7/01/2022,4327,51.2,31.79,221542.4,137555.33
A733,America Del Sur,Argentina,Bebida Bolt,Uva,Baja,29/04/2022,526523911,3/06/2022,3671,38.78,31.79,142361.38,116701.09
A734,America Del Sur,Argentina,Bebida Bolt,Naranja,Baja,16/07/2021,536287581,15/08/2021,4114,38.78,31.79,159540.92,130784.06
A735,Europa,Romania,Bebida Bolt,Nuevo Mango,Alta,31/10/2020,540352094,15/11/2020,4918,49.63,31.79,244080.34,156343.22
A736,America Del Sur,Chile,Bebida Bolt,Fresa,Media,4/08/2022,540324628,12/09/2022,6831,38.78,31.79,264906.18,217157.49
A737,Centroamerica y Caribe,Costa Rica,Bebida Bolt,Naranja,Baja,2/08/2021,562583100,11/09/2021,7271,49.63,31.79,360859.73,231145.09
A738,America Del Norte,Canadá,Bebida Bolt,Nuevo Mango,Alta,15/08/2022,565477311,9/09/2022,7679,47.45,31.79,364368.55,244115.41
A739,Centroamerica y Caribe,Grenada,Bebida Bolt,Nuevo Mango,Baja,6/01/2021,572249782,6/01/2021,6675,49.63,31.79,331280.25,212198.25
A740,America Del Sur,Colombia,Bebida Bolt,Nuevo Mango,Critica,3/12/2020,574051368,17/12/2020,5033,38.78,31.79,195179.74,159999.07
A741,Europa,Austria,Bebida Bolt,Nuevo Mango,Media,13/07/2021,579580581,30/07/2021,5308,49.63,31.79,263436.04,168741.32
A742,America Del Sur,Colombia,Bebida Bolt,Fresa,Alta,27/10/2021,583977258,11/12/2021,5528,38.78,31.79,214375.84,175735.12
A743,Europa,Liechtenstein,Bebida Bolt,Uva,Media,8/04/2022,623535764,19/04/2022,5623,49.63,31.79,279069.49,178755.17
A744,Europa,Spain,Bebida Bolt,Naranja,Alta,10/06/2023,632386195,30/07/2023,5967,49.63,31.79,296142.21,189690.93
A745,America Del Norte,Canadá,Bebida Bolt,Nuevo Mango,Media,16/09/2022,632866847,30/09/2022,7079,47.45,31.79,335898.55,225041.41
A746,Asia,China,Bebida Bolt,Fresa,Baja,15/03/2021,643387544,7/04/2021,7149,51.2,31.79,366028.8,227266.71
A747,America Del Sur,Chile,Bebida Bolt,Naranja,Critica,13/03/2022,670916020,20/03/2022,6799,38.78,31.79,263665.22,216140.21
A748,America Del Sur,Bolivia,Bebida Bolt,Nuevo Mango,Alta,23/06/2023,679107701,25/06/2023,6706,38.78,31.79,260058.68,213183.74
A749,America Del Sur,Chile,Bebida Bolt,Fresa,Baja,10/12/2021,695057189,24/12/2021,6755,38.78,31.79,261958.9,214741.45
A750,America Del Norte,Canadá,Bebida Bolt,Naranja,Baja,9/06/2022,707739102,15/06/2022,5615,47.45,31.79,266431.75,178500.85
A751,Centroamerica y Caribe,Saint Kitts and Nevis ,Bebida Bolt,Nuevo Mango,Alta,8/01/2021,727281463,26/02/2021,4778,49.63,31.79,237132.14,151892.62
A752,Europa,Portugal,Bebida Bolt,Fresa,Media,26/09/2022,731539952,27/09/2022,3867,49.63,31.79,191919.21,122931.93
A753,Europa,Austria,Bebida Bolt,Uva,Critica,13/02/2021,813131034,16/02/2021,3475,49.63,31.79,172464.25,110470.25
A754,Centroamerica y Caribe,Guatemala,Bebida Bolt,Fresa,Critica,29/05/2021,814142549,2/07/2021,3979,49.63,31.79,197477.77,126492.41
A755,Europa,Hungary,Bebida Bolt,Uva,Baja,23/06/2022,829201543,3/07/2022,4633,49.63,31.79,229935.79,147283.07
A756,Asia,Thailand,Bebida Bolt,Naranja,Baja,23/06/2023,830754220,25/06/2023,4541,51.2,31.79,232499.2,144358.39
A757,Europa,Romania,Bebida Bolt,Nuevo Mango,Baja,17/02/2021,838085019,8/03/2021,3897,49.63,31.79,193408.11,123885.63
A758,Europa,Poland,Bebida Bolt,Fresa,Critica,11/10/2022,852058255,16/10/2022,3918,49.63,31.79,194450.34,124553.22
A759,Centroamerica y Caribe,Haiti,Bebida Bolt,Naranja,Baja,11/06/2023,868652760,26/07/2023,5322,49.63,31.79,264130.86,169186.38
A760,America Del Sur,Colombia,Bebida Bolt,Nuevo Mango,Baja,10/09/2022,879757964,15/10/2022,5760,38.78,31.79,223372.8,183110.4
A761,Asia,Uzbekistan,Bebida Bolt,Nuevo Mango,Critica,17/08/2022,890339171,27/09/2022,5342,51.2,31.79,273510.4,169822.18
A762,Centroamerica y Caribe,Belize,Bebida Bolt,Nuevo Mango,Media,13/12/2022,892692220,27/12/2022,3975,49.63,31.79,197279.25,126365.25
A763,America Del Sur,Argentina,Bebida Bolt,Nuevo Mango,Baja,11/01/2022,897720181,18/01/2022,2820,38.78,31.79,109359.6,89647.8
A764,Asia,Nepal,Bebida Bolt,Fresa,Baja,26/12/2022,914382064,22/01/2023,2841,51.2,31.79,145459.2,90315.39
A765,America Del Norte,Canadá,Bebida Bolt,Uva,Media,13/06/2023,917417895,15/06/2023,3400,47.45,31.79,161330,108086
A766,America Del Sur,Argentina,Bebida Bolt,Naranja,Media,18/11/2022,927084577,2/12/2022,4004,38.78,31.79,155275.12,127287.16
A767,America Del Sur,Argentina,Bebida Bolt,Nuevo Mango,Alta,16/02/2021,938801753,27/02/2021,4244,38.78,31.79,164582.32,134916.76
A768,America Del Sur,Argentina,Bebida Bolt,Fresa,Critica,26/09/2022,939389693,3/10/2022,4056,38.78,31.79,157291.68,128940.24
A769,Asia,Philippines,Bebida Bolt,Naranja,Critica,7/01/2021,939460504,9/01/2021,3696,51.2,31.79,189235.2,117495.84
A770,Europa,Portugal,Bebida Bolt,Nuevo Mango,Media,21/09/2021,940079343,2/11/2021,3354,49.63,31.79,166459.02,106623.66
A771,America Del Norte,Canada,Bebida Bolt,Fresa,Media,19/06/2022,941685664,8/08/2022,3056,47.45,31.79,145007.2,97150.24
A772,America Del Sur,Argentina,Bebida Bolt,Uva,Critica,17/03/2021,945736443,7/04/2021,4721,38.78,31.79,183080.38,150080.59
A773,Asia,South Korea,Bebida Bolt,Naranja,Alta,13/04/2023,961049926,27/04/2023,5458,51.2,31.79,279449.6,173509.82
A774,Europa,Sweden,Bebida Bolt,Nuevo Mango,Baja,6/04/2023,967345178,17/05/2023,5372,49.63,31.79,266612.36,170775.88
A775,America Del Norte,Canadá,Bebida Bolt,Fresa,Media,28/08/2021,967977750,10/10/2021,5231,47.45,31.79,248210.95,166293.49
A776,America Del Norte,Canadá,Bebida Bolt,Naranja,Alta,14/01/2022,115831792,4/02/2022,4656,47.45,31.79,220927.2,148014.24
A777,America Del Sur,Argentina,Bebida Bolt,Nuevo Mango,Baja,15/04/2021,116113746,29/04/2021,4777,38.78,31.79,185252.06,151860.83
A778,Europa,Macedonia,Bebida Bolt,Fresa,Baja,5/03/2023,121176040,20/03/2023,5648,49.63,31.79,280310.24,179549.92
A779,America Del Sur,Colombia,Bebida Bolt,Naranja,Critica,12/08/2022,121239984,10/09/2022,6212,38.78,31.79,240901.36,197479.48
A780,Europa,Poland,Bebida Bolt,Nuevo Mango,Media,8/03/2021,128816258,9/03/2021,7833,49.63,31.79,388751.79,249011.07
A781,Centroamerica y Caribe,Guatemala,Bebida Bolt,Fresa,Alta,3/02/2021,136167657,16/02/2021,8163,49.63,31.79,405129.69,259501.77
A782,Asia,Indonesia,Bebida Bolt,Uva,Baja,30/11/2021,144708669,31/12/2021,8164,51.2,31.79,417996.8,259533.56
A783,Asia,Taiwan,Bebida Bolt,Fresa,Media,31/08/2021,146849286,20/09/2021,7420,51.2,31.79,379904,235881.8
A784,America Del Norte,Canadá,Bebida Bolt,Uva,Alta,13/07/2022,150160205,20/07/2022,6610,47.45,31.79,313644.5,210131.9
A785,Europa,Norway,Bebida Bolt,Naranja,Baja,20/06/2021,152694785,14/07/2021,6251,49.63,31.79,310237.13,198719.29
A786,Europa,Germany,Bebida Bolt,Nuevo Mango,Media,9/05/2022,152819240,13/06/2022,4785,49.63,31.79,237479.55,152115.15
A787,Centroamerica y Caribe,The Bahamas,Bebida Bolt,Fresa,Baja,16/12/2022,156183803,23/01/2023,4654,49.63,31.79,230978.02,147950.66
A788,America Del Sur,Argentina,Bebida Bolt,Naranja,Media,11/03/2021,160264194,25/03/2021,4642,38.78,31.79,180016.76,147569.18
A789,Asia,India,Bebida Bolt,Nuevo Mango,Alta,1/04/2023,162745130,16/04/2023,4515,51.2,31.79,231168,143531.85
