ID,Zona,País,Tipo de producto,Sabor,Prioridad,Fecha pedido,ID Pedido,Fecha envío,Unidades, Precio Unitario , Coste unitario , Importe venta total , Importe Coste total 
A971,Australia y Oceanía,Solomon Islands,Bebida Bolt,Fresa,Alta,24/02/2021,305997836,27/03/2021,6804,47.45,31.79,322849.8,216299.16
A972,África,Malawi,Bebida Bolt,Naranja,Alta,28/05/2022,310959708,29/06/2022,6585,47.45,31.79,312458.25,209337.15
A973,Europa,Cyprus,Bebida Bolt,Nuevo Mango,Media,10/04/2023,314270627,29/04/2023,5430,47.45,31.79,257653.5,172619.7
A974,Europa,Italy,Bebida Bolt,Nuevo Mango,Baja,21/04/2022,335351932,31/05/2022,5274,47.45,31.79,250251.3,167660.46
A975,Australia y Oceanía,Fiji,Bebida Bolt,Nuevo Mango,Baja,19/03/2023,336541545,5/05/2023,5488,47.45,31.79,260405.6,174463.52
A976,Europa,San Marino,Bebida Bolt,Nuevo Mango,Media,17/12/2022,345530164,25/12/2022,5784,47.45,31.79,274450.8,183873.36
A977,África,Senegal,Bebida Bolt,Fresa,Alta,14/03/2022,345889794,11/04/2022,6121,47.45,31.79,290441.45,194586.59
A978,África,Azerbaijan,Bebida Bolt,Uva,Media,3/03/2023,351650750,26/03/2023,6921,47.45,31.79,328401.45,220018.59
A979,Asia,Brunei,Bebida Bolt,Naranja,Baja,11/05/2022,372393023,30/05/2022,7854,47.45,31.79,372672.3,249678.66
A980,África,Saudi Arabia,Bebida Bolt,Nuevo Mango,Baja,24/09/2022,395414102,22/10/2022,7951,47.45,31.79,377274.95,252762.29
A981,Europa,Switzerland,Bebida Bolt,Fresa,Alta,9/11/2022,401447999,14/11/2022,5861,47.45,31.79,278104.45,186321.19
A982,Australia y Oceanía,Tuvalu,Bebida Bolt,Naranja,Baja,22/12/2020,422283828,11/01/2021,4769,47.45,31.79,226289.05,151606.51
A983,Centroamérica y Caribe,Panama,Bebida Bolt,Nuevo Mango,Baja,6/06/2022,422620713,22/06/2022,4542,47.45,31.79,215517.9,144390.18
A984,Norteamérica,Greenland,Bebida Bolt,Fresa,Crítica,28/10/2020,435887134,6/12/2020,4772,47.45,31.79,226431.4,151701.88
A985,Centroamérica y Caribe,Jamaica,Bebida Bolt,Uva,Alta,2/09/2022,469912993,9/10/2022,4810,47.45,31.79,228234.5,152909.9
A986,Europa,Belarus,Bebida Bolt,Naranja,Alta,9/10/2021,477304303,10/10/2021,4585,47.45,31.79,217558.25,145757.15
A987,África,Zimbabwe,Bebida Bolt,Nuevo Mango,Media,2/05/2021,494225394,11/06/2021,4517,47.45,31.79,214331.65,143595.43
A988,Europa,Switzerland,Bebida Bolt,Fresa,Baja,26/12/2022,506900441,26/12/2022,4412,47.45,31.79,209349.4,140257.48
A989,África,Oman,Bebida Bolt,Naranja,Media,8/10/2022,516876542,8/11/2022,4122,47.45,31.79,195588.9,131038.38
A990,Europa,Italy,Bebida Bolt,Nuevo Mango,Alta,21/01/2022,521885192,6/02/2022,4498,47.45,31.79,213430.1,142991.42
A991,Europa,Finland,Bebida Bolt,Fresa,Crítica,29/05/2022,526523911,3/07/2022,4904,47.45,31.79,232694.8,155898.16
A992,Norteamérica,Mexico,Bebida Bolt,Naranja,Media,15/08/2021,536287581,14/09/2021,4056,47.45,31.79,192457.2,128940.24
A993,Asia,Japan,Bebida Bolt,Nuevo Mango,Media,30/11/2020,540352094,15/12/2020,3940,47.45,31.79,186953,125252.6
A994,África,The Gambia,Bebida Bolt,Fresa,Baja,3/09/2022,540324628,12/10/2022,4660,47.45,31.79,221117,148141.4
A995,África,Syria,Bebida Bolt,Uva,Baja,1/09/2021,562583100,11/10/2021,5549,47.45,31.79,263300.05,176402.71
A996,Europa,Romania,Bebida Bolt,Fresa,Alta,14/09/2022,565477311,9/10/2022,5952,47.45,31.79,282422.4,189214.08
A997,África,Somalia,Bebida Bolt,Uva,Media,5/02/2021,572249782,5/02/2021,7151,47.45,31.79,339314.95,227330.29
A998,Centroamérica y Caribe,Costa Rica,Bebida Bolt,Naranja,Baja,2/01/2021,574051368,16/01/2021,7212,47.45,31.79,342209.4,229269.48
A999,Europa,Estonia,Bebida Bolt,Nuevo Mango,Alta,12/08/2021,579580581,29/08/2021,6620,47.45,31.79,314119,210449.8
A1000,Centroamérica y Caribe,Grenada,Bebida Bolt,Fresa,Baja,26/11/2021,583977258,10/01/2022,5440,47.45,31.79,258128,172937.6
A1001,África,Zambia,Bebida Bolt,Naranja,Crítica,8/05/2022,623535764,19/05/2022,5415,47.45,31.79,256941.75,172142.85
A1002,Europa,Austria,Bebida Bolt,Nuevo Mango,Media,10/07/2023,632386195,29/08/2023,5519,47.45,31.79,261876.55,175449.01
A1003,África,Iraq,Bebida Bolt,Nuevo Mango,Alta,16/10/2022,632866847,30/10/2022,5655,47.45,31.79,268329.75,179772.45
A1004,Europa,Liechtenstein,Bebida Bolt,Nuevo Mango,Media,14/04/2021,643387544,7/05/2021,6640,47.45,31.79,315068,211085.6
A1005,Europa,Spain,Bebida Bolt,Nuevo Mango,Alta,12/04/2022,670916020,19/04/2022,6941,47.45,31.79,329350.45,220654.39
A1006,África,Democratic Republic of the Congo,Bebida Bolt,Fresa,Media,23/07/2023,679107701,25/07/2023,6961,47.45,31.79,330299.45,221290.19
A1007,Asia,China,Bebida Bolt,Uva,Baja,9/01/2022,695057189,23/01/2022,6795,47.45,31.79,322422.75,216013.05
A1008,África,Egypt,Bebida Bolt,Naranja,Crítica,9/07/2022,707739102,15/07/2022,6661,47.45,31.79,316064.45,211753.19
A1009,África,Syria,Bebida Bolt,Nuevo Mango,Alta,7/02/2021,727281463,28/03/2021,6225,47.45,31.79,295376.25,197892.75
A1010,África,Mozambique,Bebida Bolt,Fresa,Baja,26/10/2022,731539952,27/10/2022,5858,47.45,31.79,277962.1,186225.82
A1011,África,Cote d'Ivoire,Bebida Bolt,Naranja,Baja,15/03/2021,813131034,18/03/2021,4777,47.45,31.79,226668.65,151860.83
A1012,Centroamérica y Caribe,Saint Kitts and Nevis ,Bebida Bolt,Nuevo Mango,Alta,28/06/2021,814142549,1/08/2021,3872,47.45,31.79,183726.4,123090.88
A1013,Europa,Portugal,Bebida Bolt,Fresa,Media,23/07/2022,829201543,2/08/2022,3716,47.45,31.79,176324.2,118131.64
A1014,Europa,Austria,Bebida Bolt,Uva,Crítica,23/07/2023,830754220,25/07/2023,4409,47.45,31.79,209207.05,140162.11
A1015,Centroamérica y Caribe,Guatemala,Bebida Bolt,Naranja,Crítica,19/03/2021,838085019,7/04/2021,4199,47.45,31.79,199242.55,133486.21
A1016,Europa,Hungary,Bebida Bolt,Nuevo Mango,Baja,10/11/2022,852058255,15/11/2022,3987,47.45,31.79,189183.15,126746.73
A1017,Asia,Thailand,Bebida Bolt,Fresa,Baja,11/07/2023,868652760,25/08/2023,4025,47.45,31.79,190986.25,127954.75
A1018,Europa,Romania,Bebida Bolt,Naranja,Baja,10/10/2022,879757964,14/11/2022,4624,47.45,31.79,219408.8,146996.96
A1019,Europa,Poland,Bebida Bolt,Nuevo Mango,Crítica,16/09/2022,890339171,27/10/2022,5399,47.45,31.79,256182.55,171634.21
A1020,Centroamérica y Caribe,Haiti,Bebida Bolt,Fresa,Baja,12/01/2023,892692220,26/01/2023,5382,47.45,31.79,255375.9,171093.78
A1021,África,Republic of the Congo,Bebida Bolt,Naranja,Baja,10/02/2022,897720181,17/02/2022,4350,47.45,31.79,206407.5,138286.5
A1022,Asia,Uzbekistan,Bebida Bolt,Nuevo Mango,Crítica,25/01/2023,914382064,21/02/2023,3336,47.45,31.79,158293.2,106051.44
A1023,Centroamérica y Caribe,Belize,Bebida Bolt,Fresa,Media,13/07/2023,917417895,15/07/2023,3000,47.45,31.79,142350,95370
A1024,África,Republic of the Congo,Bebida Bolt,Uva,Baja,18/12/2022,927084577,1/01/2023,3043,47.45,31.79,144390.35,96736.97
A1025,Asia,Nepal,Bebida Bolt,Fresa,Baja,18/03/2021,938801753,29/03/2021,3545,47.45,31.79,168210.25,112695.55
A1026,África,Ethiopia,Bebida Bolt,Uva,Media,26/10/2022,939389693,2/11/2022,4010,47.45,31.79,190274.5,127477.9
A1027,África,Swaziland,Bebida Bolt,Naranja,Media,6/02/2021,939460504,8/02/2021,4123,47.45,31.79,195636.35,131070.17
A1028,África,Rwanda,Bebida Bolt,Nuevo Mango,Alta,21/10/2021,940079343,2/12/2021,3682,47.45,31.79,174710.9,117050.78
A1029,África,Angola,Bebida Bolt,Fresa,Crítica,19/07/2022,941685664,7/09/2022,3597,47.45,31.79,170677.65,114348.63
A1030,Asia,Philippines,Bebida Bolt,Naranja,Crítica,16/04/2021,945736443,7/05/2021,3520,47.45,31.79,167024,111900.8
A1031,Europa,Portugal,Bebida Bolt,Nuevo Mango,Media,13/05/2023,961049926,27/05/2023,3792,47.45,31.79,179930.4,120547.68
A1032,Norteamérica,Canada,Bebida Bolt,Nuevo Mango,Media,6/05/2023,967345178,16/06/2023,4678,47.45,31.79,221971.1,148713.62
A1033,África,Niger,Bebida Bolt,Nuevo Mango,Crítica,27/09/2021,967977750,9/11/2021,5422,47.45,31.79,257273.9,172365.38
A1034,Asia,South Korea,Bebida Bolt,Nuevo Mango,Alta,13/02/2022,115831792,6/03/2022,4927,47.45,31.79,233786.15,156629.33
A1035,Europa,Sweden,Bebida Bolt,Fresa,Baja,15/05/2021,116113746,29/05/2021,4713,47.45,31.79,223631.85,149826.27
A1036,África,Cote d'Ivoire,Bebida Bolt,Uva,Media,4/04/2023,121176040,19/04/2023,5057,47.45,31.79,239954.65,160762.03
A1037,Europa,Estonia,Bebida Bolt,Naranja,Alta,11/09/2022,121239984,10/10/2022,5383,47.45,31.79,255423.35,171125.57
A1038,África,Liberia,Bebida Bolt,Nuevo Mango,Baja,7/04/2021,128816258,8/04/2021,6358,47.45,31.79,301687.1,202120.82
A1039,Europa,Macedonia,Bebida Bolt,Fresa,Baja,5/03/2021,136167657,18/03/2021,7410,47.45,31.79,351604.5,235563.9
A1040,África,Cape Verde,Bebida Bolt,Naranja,Crítica,30/12/2021,144708669,30/01/2022,7892,47.45,31.79,374475.4,250886.68
A1041,Europa,Poland,Bebida Bolt,Nuevo Mango,Media,30/09/2021,146849286,20/10/2021,8126,47.45,31.79,385578.7,258325.54
A1042,Centroamérica y Caribe,Guatemala,Bebida Bolt,Fresa,Alta,12/08/2022,150160205,19/08/2022,7686,47.45,31.79,364700.7,244337.94
A1043,Asia,Indonesia,Bebida Bolt,Uva,Baja,20/07/2021,152694785,13/08/2021,7055,47.45,31.79,334759.75,224278.45
A1044,Asia,Taiwan,Bebida Bolt,Naranja,Media,8/06/2022,152819240,13/07/2022,6137,47.45,31.79,291200.65,195095.23
A1045,Australia y Oceanía,East Timor,Bebida Bolt,Nuevo Mango,Alta,15/01/2023,156183803,22/02/2023,5054,47.45,31.79,239812.3,160666.66
A1046,Europa,Norway,Bebida Bolt,Fresa,Baja,10/04/2021,160264194,24/04/2021,4786,47.45,31.79,227095.7,152146.94
A1047,Europa,Germany,Bebida Bolt,Naranja,Media,1/05/2023,162745130,16/05/2023,4647,47.45,31.79,220500.15,147728.13
A1048,Centroamérica y Caribe,The Bahamas,Bebida Bolt,Nuevo Mango,Baja,31/12/2021,187923991,11/02/2022,4603,47.45,31.79,218412.35,146329.37
A1049,África,Liberia,Bebida Bolt,Fresa,Media,6/03/2022,193923556,17/03/2022,4721,47.45,31.79,224011.45,150080.59
A1050,Asia,India,Bebida Bolt,Naranja,Alta,9/03/2023,200081908,9/03/2023,5479,47.45,31.79,259978.55,174177.41
A1051,Europa,Germany,Bebida Bolt,Nuevo Mango,Alta,26/12/2021,203154218,8/01/2022,6119,47.45,31.79,290346.55,194523.01
A1052,Europa,Greece,Bebida Bolt,Fresa,Media,1/10/2022,207990348,17/10/2022,7781,47.45,31.79,369208.45,247357.99
A1053,Europa,Georgia,Bebida Bolt,Uva,Alta,13/08/2022,211913239,24/08/2022,8081,47.45,31.79,383443.45,256894.99
A1054,África,Turkey,Bebida Bolt,Fresa,Alta,23/04/2022,246557939,11/06/2022,8170,47.45,31.79,387666.5,259724.3
A1055,Australia y Oceanía,Papua New Guinea,Bebida Bolt,Uva,Alta,30/10/2022,271128261,2/12/2022,7320,47.45,31.79,347334,232702.8
A1056,Europa,Cyprus,Bebida Bolt,Naranja,Crítica,2/03/2021,289702451,15/03/2021,7211,47.45,31.79,342161.95,229237.69
A1057,Asia,Taiwan,Bebida Bolt,Nuevo Mango,Crítica,6/03/2021,305997836,6/04/2021,6789,47.45,31.79,322138.05,215822.31
A1058,Australia y Oceanía,Solomon Islands,Bebida Bolt,Fresa,Alta,7/06/2022,310959708,9/07/2022,6789,47.45,31.79,322138.05,215822.31
A1059,África,Malawi,Bebida Bolt,Naranja,Alta,20/04/2023,314270627,9/05/2023,5494,47.45,31.79,260690.3,174654.26
A1060,Europa,Cyprus,Bebida Bolt,Nuevo Mango,Media,1/05/2022,335351932,10/06/2022,5325,47.45,31.79,252671.25,169281.75
A1061,Europa,Italy,Bebida Bolt,Nuevo Mango,Baja,29/03/2023,336541545,15/05/2023,5352,47.45,31.79,253952.4,170140.08
A1062,Australia y Oceanía,Fiji,Bebida Bolt,Nuevo Mango,Baja,27/12/2022,345530164,4/01/2023,5763,47.45,31.79,273454.35,183205.77
A1063,Europa,San Marino,Bebida Bolt,Nuevo Mango,Media,24/03/2022,345889794,21/04/2022,5960,47.45,31.79,282802,189468.4
A1064,África,Senegal,Bebida Bolt,Fresa,Alta,13/03/2023,351650750,5/04/2023,6338,47.45,31.79,300738.1,201485.02
A1065,África,Azerbaijan,Bebida Bolt,Uva,Media,21/05/2022,372393023,9/06/2022,7706,47.45,31.79,365649.7,244973.74
A1066,Asia,Brunei,Bebida Bolt,Fresa,Baja,4/10/2022,395414102,1/11/2022,7944,47.45,31.79,376942.8,252539.76
A1067,África,Saudi Arabia,Bebida Bolt,Naranja,Baja,19/11/2022,401447999,24/11/2022,6425,47.45,31.79,304866.25,204250.75
A1068,Europa,Switzerland,Bebida Bolt,Nuevo Mango,Alta,1/01/2021,422283828,21/01/2021,5135,47.45,31.79,243655.75,163241.65
A1069,Australia y Oceanía,Tuvalu,Bebida Bolt,Nuevo Mango,Baja,16/06/2022,422620713,2/07/2022,4616,47.45,31.79,219029.2,146742.64
A1070,Centroamérica y Caribe,Panama,Bebida Bolt,Nuevo Mango,Baja,7/11/2020,435887134,16/12/2020,4693,47.45,31.79,222682.85,149190.47
A1071,Norteamérica,Greenland,Bebida Bolt,Nuevo Mango,Crítica,12/09/2022,469912993,19/10/2022,4779,47.45,31.79,226763.55,151924.41
A1072,Centroamérica y Caribe,Jamaica,Bebida Bolt,Fresa,Alta,19/10/2021,477304303,20/10/2021,4806,47.45,31.79,228044.7,152782.74
A1073,Europa,Belarus,Bebida Bolt,Uva,Alta,12/05/2021,494225394,21/06/2021,4521,47.45,31.79,214521.45,143722.59
A1074,África,Zimbabwe,Bebida Bolt,Naranja,Media,5/01/2023,506900441,5/01/2023,4431,47.45,31.79,210250.95,140861.49
A1075,Europa,Switzerland,Bebida Bolt,Nuevo Mango,Baja,18/10/2022,516876542,18/11/2022,4274,47.45,31.79,202801.3,135870.46
A1076,África,Oman,Bebida Bolt,Fresa,Media,31/01/2022,521885192,16/02/2022,4228,47.45,31.79,200618.6,134408.12
A1077,Europa,Italy,Bebida Bolt,Naranja,Alta,8/06/2022,526523911,13/07/2022,4542,47.45,31.79,215517.9,144390.18
A1078,Europa,Finland,Bebida Bolt,Nuevo Mango,Crítica,25/08/2021,536287581,24/09/2021,4891,47.45,31.79,232077.95,155484.89
A1079,Norteamérica,Mexico,Bebida Bolt,Fresa,Media,10/12/2020,540352094,25/12/2020,3968,47.45,31.79,188281.6,126142.72
A1080,Asia,Japan,Bebida Bolt,Uva,Media,13/09/2022,540324628,22/10/2022,4217,47.45,31.79,200096.65,134058.43
A1081,África,The Gambia,Bebida Bolt,Naranja,Baja,11/09/2021,562583100,21/10/2021,4953,47.45,31.79,235019.85,157455.87
A1082,África,Syria,Bebida Bolt,Nuevo Mango,Baja,24/09/2022,565477311,19/10/2022,5611,47.45,31.79,266241.95,178373.69
A1083,Europa,Romania,Bebida Bolt,Fresa,Alta,15/02/2021,572249782,15/02/2021,6122,47.45,31.79,290488.9,194618.38
A1084,África,Somalia,Bebida Bolt,Naranja,Media,12/01/2021,574051368,26/01/2021,7177,47.45,31.79,340548.65,228156.83
A1085,Centroamérica y Caribe,Costa Rica,Bebida Bolt,Nuevo Mango,Baja,22/08/2021,579580581,8/09/2021,7041,47.45,31.79,334095.45,223833.39
A1086,Europa,Estonia,Bebida Bolt,Fresa,Alta,6/12/2021,583977258,20/01/2022,5975,47.45,31.79,283513.75,189945.25
A1087,Centroamérica y Caribe,Grenada,Bebida Bolt,Naranja,Baja,18/05/2022,623535764,29/05/2022,5419,47.45,31.79,257131.55,172270.01
A1088,África,Zambia,Bebida Bolt,Nuevo Mango,Crítica,20/07/2023,632386195,8/09/2023,5487,47.45,31.79,260358.15,174431.73
A1089,Europa,Austria,Bebida Bolt,Fresa,Media,26/10/2022,632866847,9/11/2022,5604,47.45,31.79,265909.8,178151.16
A1090,África,Iraq,Bebida Bolt,Uva,Alta,24/04/2021,643387544,17/05/2021,6389,47.45,31.79,303158.05,203106.31
A1091,Europa,Liechtenstein,Bebida Bolt,Fresa,Media,22/04/2022,670916020,29/04/2022,6785,47.45,31.79,321948.25,215695.15
A1092,Europa,Spain,Bebida Bolt,Uva,Alta,2/08/2023,679107701,4/08/2023,6941,47.45,31.79,329350.45,220654.39
A1093,África,Democratic Republic of the Congo,Bebida Bolt,Naranja,Media,19/01/2022,695057189,2/02/2022,6839,47.45,31.79,324510.55,217411.81
A1094,Asia,China,Bebida Bolt,Nuevo Mango,Baja,19/07/2022,707739102,25/07/2022,6702,47.45,31.79,318009.9,213056.58
A1095,África,Egypt,Bebida Bolt,Fresa,Crítica,17/02/2021,727281463,7/04/2021,6397,47.45,31.79,303537.65,203360.63
A1096,África,Syria,Bebida Bolt,Naranja,Alta,5/11/2022,731539952,6/11/2022,6004,47.45,31.79,284889.8,190867.16
A1097,África,Mozambique,Bebida Bolt,Nuevo Mango,Baja,25/03/2021,813131034,28/03/2021,5682,47.45,31.79,269610.9,180630.78
A1098,África,Cote d'Ivoire,Bebida Bolt,Nuevo Mango,Baja,8/07/2021,814142549,11/08/2021,4391,47.45,31.79,208352.95,139589.89
A1099,Centroamérica y Caribe,Saint Kitts and Nevis ,Bebida Bolt,Nuevo Mango,Alta,2/08/2022,829201543,12/08/2022,3797,47.45,31.79,180167.65,120706.63
A1100,Europa,Portugal,Bebida Bolt,Nuevo Mango,Media,2/08/2023,830754220,4/08/2023,4308,47.45,31.79,204414.6,136951.32
A1101,Europa,Austria,Bebida Bolt,Fresa,Crítica,29/03/2021,838085019,17/04/2021,4391,47.45,31.79,208352.95,139589.89
A1102,Centroamérica y Caribe,Guatemala,Bebida Bolt,Uva,Crítica,20/11/2022,852058255,25/11/2022,4068,47.45,31.79,193026.6,129321.72
A1103,Europa,Hungary,Bebida Bolt,Naranja,Baja,21/07/2023,868652760,4/09/2023,3992,47.45,31.79,189420.4,126905.68
A1104,Asia,Thailand,Bebida Bolt,Nuevo Mango,Baja,20/10/2022,879757964,24/11/2022,4118,47.45,31.79,195399.1,130911.22
A1105,Europa,Romania,Bebida Bolt,Fresa,Baja,26/09/2022,890339171,6/11/2022,4649,47.45,31.79,220595.05,147791.71
A1106,Europa,Poland,Bebida Bolt,Fresa,Crítica,22/01/2023,892692220,5/02/2023,5383,47.45,31.79,255423.35,171125.57
A1107,Centroamérica y Caribe,Haiti,Bebida Bolt,Naranja,Baja,20/02/2022,897720181,27/02/2022,5360,47.45,31.79,254332,170394.4
A1108,África,Republic of the Congo,Bebida Bolt,Nuevo Mango,Baja,4/02/2023,914382064,3/03/2023,4156,47.45,31.79,197202.2,132119.24
A1109,Asia,Uzbekistan,Bebida Bolt,Fresa,Crítica,23/07/2023,917417895,25/07/2023,3118,47.45,31.79,147949.1,99121.22
A1110,Centroamérica y Caribe,Belize,Bebida Bolt,Uva,Media,28/12/2022,927084577,11/01/2023,3043,47.45,31.79,144390.35,96736.97
A1111,África,Republic of the Congo,Bebida Bolt,Fresa,Baja,28/03/2021,938801753,8/04/2021,3137,47.45,31.79,148850.65,99725.23
A1112,Asia,Nepal,Bebida Bolt,Uva,Baja,5/11/2022,939389693,12/11/2022,3691,47.45,31.79,175137.95,117336.89
A1113,África,Ethiopia,Bebida Bolt,Naranja,Media,16/02/2021,939460504,18/02/2021,4071,47.45,31.79,193168.95,129417.09
A1114,África,Swaziland,Bebida Bolt,Nuevo Mango,Media,31/10/2021,940079343,12/12/2021,4018,47.45,31.79,190654.1,127732.22
A1115,África,Rwanda,Bebida Bolt,Fresa,Alta,29/07/2022,941685664,17/09/2022,3659,47.45,31.79,173619.55,116319.61
A1116,África,Angola,Bebida Bolt,Naranja,Crítica,26/04/2021,945736443,17/05/2021,3523,47.45,31.79,167166.35,111996.17
A1117,Asia,Philippines,Bebida Bolt,Nuevo Mango,Crítica,23/05/2023,961049926,6/06/2023,3789,47.45,31.79,179788.05,120452.31
A1118,Europa,Portugal,Bebida Bolt,Nuevo Mango,Media,16/05/2023,967345178,26/06/2023,3797,47.45,31.79,180167.65,120706.63
A1119,Norteamérica,Canada,Bebida Bolt,Nuevo Mango,Media,7/10/2021,967977750,19/11/2021,4776,47.45,31.79,226621.2,151829.04
A1120,África,Niger,Bebida Bolt,Nuevo Mango,Crítica,23/02/2022,115831792,16/03/2022,5083,47.45,31.79,241188.35,161588.57
A1121,Asia,South Korea,Bebida Bolt,Fresa,Alta,25/05/2021,116113746,8/06/2021,4741,47.45,31.79,224960.45,150716.39
A1122,Europa,Sweden,Bebida Bolt,Uva,Baja,14/04/2023,121176040,29/04/2023,4860,47.45,31.79,230607,154499.4
A1123,África,Cote d'Ivoire,Bebida Bolt,Naranja,Media,21/09/2022,121239984,20/10/2022,5353,47.45,31.79,253999.85,170171.87
A1124,Europa,Estonia,Bebida Bolt,Nuevo Mango,Alta,17/04/2021,128816258,18/04/2021,5572,47.45,31.79,264391.4,177133.88
A1125,África,Liberia,Bebida Bolt,Fresa,Baja,15/03/2021,136167657,28/03/2021,6721,47.45,31.79,318911.45,213660.59
A1126,Europa,Macedonia,Bebida Bolt,Uva,Baja,9/01/2022,144708669,9/02/2022,7557,47.45,31.79,358579.65,240237.03
A1127,África,Cape Verde,Bebida Bolt,Naranja,Crítica,10/10/2021,146849286,30/10/2021,8001,47.45,31.79,379647.45,254351.79
A1128,Europa,Poland,Bebida Bolt,Nuevo Mango,Media,22/08/2022,150160205,29/08/2022,7977,47.45,31.79,378508.65,253588.83
A1129,Centroamérica y Caribe,Guatemala,Bebida Bolt,Fresa,Alta,30/07/2021,152694785,23/08/2021,7133,47.45,31.79,338460.85,226758.07
A1130,Asia,Indonesia,Bebida Bolt,Naranja,Baja,18/06/2022,152819240,23/07/2022,6288,47.45,31.79,298365.6,199895.52
A1131,Asia,Taiwan,Bebida Bolt,Nuevo Mango,Media,25/01/2023,156183803,4/03/2023,5647,47.45,31.79,267950.15,179518.13
A1132,Australia y Oceanía,East Timor,Bebida Bolt,Nuevo Mango,Alta,20/04/2021,160264194,4/05/2021,4814,47.45,31.79,228424.3,153037.06
A1133,Europa,Norway,Bebida Bolt,Nuevo Mango,Baja,11/05/2023,162745130,26/05/2023,4669,47.45,31.79,221544.05,148427.51
A1134,Europa,Germany,Bebida Bolt,Nuevo Mango,Media,10/01/2022,187923991,21/02/2022,4616,47.45,31.79,219029.2,146742.64
A1135,Centroamérica y Caribe,The Bahamas,Bebida Bolt,Fresa,Baja,16/03/2022,193923556,27/03/2022,4677,47.45,31.79,221923.65,148681.83
A1136,África,Liberia,Bebida Bolt,Uva,Media,19/03/2023,200081908,19/03/2023,5434,47.45,31.79,257843.3,172746.86
A1137,Asia,India,Bebida Bolt,Naranja,Alta,5/01/2022,203154218,18/01/2022,5790,47.45,31.79,274735.5,184064.1
A1138,Europa,Germany,Bebida Bolt,Nuevo Mango,Alta,11/10/2022,207990348,27/10/2022,7628,47.45,31.79,361948.6,242494.12
A1139,Europa,Greece,Bebida Bolt,Fresa,Media,23/08/2022,211913239,3/09/2022,7811,47.45,31.79,370631.95,248311.69
A1140,Europa,Georgia,Bebida Bolt,Uva,Alta,3/05/2022,246557939,21/06/2022,8082,47.45,31.79,383490.9,256926.78
A1141,África,Turkey,Bebida Bolt,Naranja,Alta,9/11/2022,271128261,12/12/2022,7770,47.45,31.79,368686.5,247008.3
A1142,Australia y Oceanía,Papua New Guinea,Bebida Bolt,Nuevo Mango,Alta,12/03/2021,289702451,25/03/2021,7300,47.45,31.79,346385,232067
A1143,Europa,Cyprus,Bebida Bolt,Fresa,Crítica,16/03/2021,305997836,16/04/2021,6976,47.45,31.79,331011.2,221767.04
A1144,Asia,Taiwan,Bebida Bolt,Naranja,Crítica,17/06/2022,310959708,19/07/2022,6789,47.45,31.79,322138.05,215822.31
A1145,Australia y Oceanía,Solomon Islands,Bebida Bolt,Nuevo Mango,Alta,30/04/2023,314270627,19/05/2023,6450,47.45,31.79,306052.5,205045.5
A1146,África,Malawi,Bebida Bolt,Fresa,Alta,11/05/2022,335351932,20/06/2022,5348,47.45,31.79,253762.6,170012.92
A1147,Europa,Cyprus,Bebida Bolt,Uva,Media,8/04/2023,336541545,25/05/2023,5348,47.45,31.79,253762.6,170012.92
A1148,Europa,Italy,Bebida Bolt,Naranja,Baja,6/01/2023,345530164,14/01/2023,5483,47.45,31.79,260168.35,174304.57
A1149,Australia y Oceanía,Fiji,Bebida Bolt,Nuevo Mango,Baja,3/04/2022,345889794,1/05/2022,5957,47.45,31.79,282659.65,189373.03
A1150,Europa,San Marino,Bebida Bolt,Fresa,Media,23/03/2023,351650750,15/04/2023,6033,47.45,31.79,286265.85,191789.07
A1151,África,Senegal,Bebida Bolt,Naranja,Alta,31/05/2022,372393023,19/06/2022,7501,47.45,31.79,355922.45,238456.79
